0		0	
0		0	0
0		0	0
0		0	0
0		1	0
0		2	0
			
0		0	3,95516058935779
0		1	3,95516058935779
0		2	3,95516058935779
0		3	3,95516058935779
0		4	3,95516058935779
0		2	2,23604115047688
0		3	2,23604115047688
0		4	2,23604115047688
0		4	2,23604115047688
0		3	2,8331680154134
0		4	2,8331680154134
0		4	2,8331680154134
			
0		4	2,8331680154134
0		2	5,71539674538798
0		3	5,71539674538798
0		4	5,71539674538798
			
0		4	5,71539674538798
0		4	5,71539674538798
0		2	8,96574135288497
0		1	8,52211321849439
0		2	8,52211321849439
0		3	8,52211321849439
0		2	9,28626812412987
0		3	9,28626812412987
0		4	9,28626812412987
0		2	4,55312358079973
0		3	4,55312358079973
			
0		4	4,55312358079973
0		4	4,55312358079973
0		2	7,15897319637049
0		3	7,15897319637049
0		4	7,15897319637049
0		4	7,15897319637049
0		4	7,15897319637049
0		4	7,15897319637049
0		4	7,15897319637049
0		2	5,30737951622046
0		3	5,30737951622046
0		4	5,30737951622046
0		4	5,30737951622046
0		4	5,30737951622046
0		4	5,30737951622046
0		4	5,30737951622046
0		4	5,30737951622046
0		4	5,30737951622046
0		2	7,0002442802641
0		3	7,0002442802641
0		4	7,0002442802641
0		4	7,0002442802641
0		4	7,0002442802641
0		4	7,0002442802641
0		4	7,0002442802641
0		4	7,0002442802641
			
0		4	7,0002442802641
0		4	7,0002442802641
0		4	7,0002442802641
0		4	7,0002442802641
0		4	7,0002442802641
0		4	7,0002442802641
0		2	10,6959132712516
0		3	10,6959132712516
0		4	10,6959132712516
0		2	8,27109372297999
0		3	8,27109372297999
0		2	4,05572095539457
0		3	4,05572095539457
0		4	4,05572095539457
0		4	4,05572095539457
0		4	4,05572095539457
0		3	5,04619834847543
0		4	5,04619834847543
0		4	5,04619834847543
0		4	5,04619834847543
			
0		4	5,04619834847543
0		4	5,04619834847543
0		2	5,89938912288462
0		3	5,89938912288462
0		2	7,4291609051274
0		3	7,4291609051274
0		2	6,48470685300052
0		3	6,48470685300052
0		4	6,48470685300052
0		4	6,48470685300052
0		4	6,48470685300052
0		4	6,48470685300052
0		4	6,48470685300052
0		4	6,48470685300052
0		3	7,3587427850116
0		4	7,3587427850116
0		4	7,3587427850116
0		4	7,3587427850116
0		3	6,93867674580366
0		4	6,93867674580366
0		4	6,93867674580366
			
0		4	6,93867674580366
0		4	6,93867674580366
0		4	6,93867674580366
0		2	9,86251799152514
0		3	9,86251799152514
0		1	6,58910740020106
0		2	6,58910740020106
0		3	6,58910740020106
0		2	2,6322697515488
0		3	2,6322697515488
0		2	2,72243720905963
0		3	2,72243720905963
0		4	2,72243720905963
0		3	2,76758143509876
0		4	2,76758143509876
0		4	2,76758143509876
0		4	2,76758143509876
0		4	2,76758143509876
			
0		4	2,76758143509876
0		4	2,76758143509876
0		4	2,76758143509876
0		4	2,76758143509876
0		4	2,76758143509876
0		2	5,96456850136056
			
0		0	10,4355207954304
0		1	10,4355207954304
0		2	10,4355207954304
0		1	1,11330143197809
0		2	1,11330143197809
0		1	2,05593413359459
