0		0	
0		0	0
0		0	0
0		0	0
0		1	0
0		0	1,42452541186684
0		1	1,42452541186684
0		2	1,42452541186684
0		3	1,42452541186684
0		4	1,42452541186684
0		3	1,51569704770193
0		4	1,51569704770193
1		4	1,51569704770193
1		3	3,91134479311502
1		4	3,91134479311502
2		4	3,91134479311502
3		4	3,91134479311502
4		4	3,91134479311502
			
5		4	3,91134479311502
5		2	6,50822039305051
5		3	6,50822039305051
5		4	6,50822039305051
5		2	5,56591791456212
5		3	5,56591791456212
5		4	5,56591791456212
5		2	4,40905700551079
5		3	4,40905700551079
5		4	4,40905700551079
5		3	4,91287590499452
5		2	6,53008773814578
5		3	6,53008773814578
5		4	6,53008773814578
6		4	6,53008773814578
			
6		2	9,19647250122784
6		3	9,19647250122784
6		4	9,19647250122784
7		4	9,19647250122784
8		4	9,19647250122784
8		2	7,08520095493254
8		3	7,08520095493254
8		4	7,08520095493254
9		4	7,08520095493254
10		4	7,08520095493254
11		4	7,08520095493254
12		4	7,08520095493254
12		3	4,09284128890742
12		4	4,09284128890742
			
13		4	4,09284128890742
13		2	5,46888492120745
13		3	5,46888492120745
13		4	5,46888492120745
14		4	5,46888492120745
15		4	5,46888492120745
16		4	5,46888492120745
16		3	9,34519070108079
16		2	8,27089874801914
16		3	8,27089874801914
16		4	8,27089874801914
16		3	7,27841126053733
16		4	7,27841126053733
17		4	7,27841126053733
18		4	7,27841126053733
19		4	7,27841126053733
20		4	7,27841126053733
20		2	3,65874934361822
20		3	3,65874934361822
20		4	3,65874934361822
			
21		4	3,65874934361822
21		2	5,6635898973413
21		3	5,6635898973413
21		2	5,04813621054176
21		3	5,04813621054176
21		4	5,04813621054176
22		4	5,04813621054176
23		4	5,04813621054176
24		4	5,04813621054176
24		3	6,140479938584
24		4	6,140479938584
25		4	6,140479938584
26		4	6,140479938584
26		3	5,11106722106609
26		4	5,11106722106609
27		4	5,11106722106609
28		4	5,11106722106609
28		2	6,66992168556885
28		3	6,66992168556885
28		4	6,66992168556885
29		4	6,66992168556885
30		4	6,66992168556885
			
31		4	6,66992168556885
31		2	9,07363226416313
31		3	9,07363226416313
31		4	9,07363226416313
			
32		4	9,07363226416313
33		4	9,07363226416313
33		2	8,65826098042255
33		3	8,65826098042255
33		4	8,65826098042255
34		4	8,65826098042255
35		4	8,65826098042255
35		2	6,77930439983197
35		3	6,77930439983197
35		4	6,77930439983197
36		4	6,77930439983197
37		4	6,77930439983197
37		2	9,13411332030475
37		3	9,13411332030475
37		4	9,13411332030475
37		3	7,94862047485221
37		4	7,94862047485221
38		4	7,94862047485221
39		4	7,94862047485221
39		2	5,7538656083329
39		3	5,7538656083329
39		4	5,7538656083329
40		4	5,7538656083329
40		3	8,16055357971909
40		4	8,16055357971909
40		2	5,17230608671206
40		3	5,17230608671206
40		4	5,17230608671206
			
41		4	5,17230608671206
42		4	5,17230608671206
43		4	5,17230608671206
44		4	5,17230608671206
